episode_id,policy,task_id,task_name,init_state_index,environment_seed,policy_seed,action_horizon,success,control_steps,primary_failure_code,label_source,review_status,reviewer,notes_zh,video_path,video_sha256,contact_sheet_path,contact_sheet_sha256,automatic_progress_fields_json
formal-lora-h10-task04-init01-legacy-batch3,lora,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,1001,1004,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,external_asset_root/stage10_task5_lora_eval/videos/task_04/episode_01.mp4,3e2a398e7ac5f0388603bab116d0d2d8860e6f02001d36d2dd1080db2d947fa4,outputs/statistical_evaluation_v1/failure_review/contact_sheets/032_formal-lora-h10-task04-init01-legacy-batch3.png,fba4546ac6ad0a95383d0e548730b3ada87103aebd8614bf59a11f331d6c6dc1,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task08-init02-legacy-batch3,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,2,1002,1008,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,external_asset_root/stage10_task5_lora_eval/videos/task_08/episode_02.mp4,9bfadb7a014c55031979e06f9406935691151a26fbb349c7af9618ccb4e91fef,outputs/statistical_evaluation_v1/failure_review/contact_sheets/033_formal-lora-h10-task08-init02-legacy-batch3.png,22bca158c418da9a667a022d1ca2ba3ae41d13dda1b8b54c072a50b768675b08,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task01-init07-env1007-policy1007,pretrained,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,1007,1007,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task01-init07-env1007-policy1007.mp4,5ada6581e0c29fbf8259af30b1fb2c3daa65d29ca6d48c86844ed0bdaa1bf733,outputs/statistical_evaluation_v1/failure_review/contact_sheets/034_formal-pretrained-h50-task01-init07-env1007-policy1007.png,b7ac28990f664edb72740e6a6e660e74d4f6a4662ece6a4cb42c92d6e423a20a,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task01-init09-env1009-policy1009,pretrained,1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,9,1009,1009,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task01-init09-env1009-policy1009.mp4,3d5c35cdb9bb560c5806b35c69679d4b0c217788088acfaa32125b4626435dc7,outputs/statistical_evaluation_v1/failure_review/contact_sheets/035_formal-pretrained-h50-task01-init09-env1009-policy1009.png,14cafe651fe85868314139b27187c9b850ef734c964f078d81dcd919434cf939,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task02-init05-env1005-policy1005,pretrained,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,5,1005,1005,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task02-init05-env1005-policy1005.mp4,c45db524bd46177d122c56f137376ebca657e53d385d91e7bd20a0f89e840f40,outputs/statistical_evaluation_v1/failure_review/contact_sheets/036_formal-pretrained-h50-task02-init05-env1005-policy1005.png,c461cdeee63f27ed9cd86e24af2f1a972b5878bc7e60911f7cf9b2345fd56569,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task02-init06-env1006-policy1006,pretrained,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,6,1006,1006,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task02-init06-env1006-policy1006.mp4,00156a7f2dd40281afebe2fe70e0d760ac0703209e3dccd6ab62bef2dc627017,outputs/statistical_evaluation_v1/failure_review/contact_sheets/037_formal-pretrained-h50-task02-init06-env1006-policy1006.png,28aff2c4f997786bd12bfd5902482e39dec9b5dcca1eca3d928ade8fae2a6781,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task02-init07-env1007-policy1007,pretrained,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,7,1007,1007,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task02-init07-env1007-policy1007.mp4,07e81903cf1c69e379abf27e924620f016fe41b64882deebdde9b6dd1c8afe12,outputs/statistical_evaluation_v1/failure_review/contact_sheets/038_formal-pretrained-h50-task02-init07-env1007-policy1007.png,8a7c8917bca8b4b5ae1982574bbad6d4bd311864d5dac08ce0a15ed57e2bd02c,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task02-init08-env1008-policy1008,pretrained,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8,1008,1008,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task02-init08-env1008-policy1008.mp4,0e9b2fef29ef03ebd86c0258cbacc4f82c90d0e027a4ccff76a4aef042d5f39a,outputs/statistical_evaluation_v1/failure_review/contact_sheets/039_formal-pretrained-h50-task02-init08-env1008-policy1008.png,c75540b26677b60bb177228db377d01fce91359d7e81b3eb4d8ddbc801df732b,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task02-init09-env1009-policy1009,pretrained,2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,9,1009,1009,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task02-init09-env1009-policy1009.mp4,86a7b2627724ce25a633ffed0ff85e55087d9a3fc472f1fb31da8b1060b943e5,outputs/statistical_evaluation_v1/failure_review/contact_sheets/040_formal-pretrained-h50-task02-init09-env1009-policy1009.png,2b2f12c37dfa0857b7fac7e8520ca256b50f6af853cfb797f1fcc56578250f6b,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task03-init07-env1007-policy1007,pretrained,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,7,1007,1007,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task03-init07-env1007-policy1007.mp4,1767ae4da626b9a5847d3cd80c8efa1e27049255753f2849dec4d77226e8a96e,outputs/statistical_evaluation_v1/failure_review/contact_sheets/041_formal-pretrained-h50-task03-init07-env1007-policy1007.png,9e2ecfb4c786fdf8ad1469237c5e9cb935991e5bfe7c4eceabe0437db95595d6,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task03-init08-env1008-policy1008,pretrained,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,8,1008,1008,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task03-init08-env1008-policy1008.mp4,87965215907727f8dc255b07b465f65173463349baabc350334157205b01652c,outputs/statistical_evaluation_v1/failure_review/contact_sheets/042_formal-pretrained-h50-task03-init08-env1008-policy1008.png,897630bb1faae6e8124c40d8965d53b1b80bb0a2715f5b2190b238fd27df5b0c,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task03-init09-env1009-policy1009,pretrained,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,1009,1009,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task03-init09-env1009-policy1009.mp4,4c1e0a20d6746d447f5fa5a7396887f6b6653c222cea56749358ead0c2479e6b,outputs/statistical_evaluation_v1/failure_review/contact_sheets/043_formal-pretrained-h50-task03-init09-env1009-policy1009.png,0a3e1b46c306c308e04df55668d2193bbb60f9bf6a0587b3f1a6be314eeeb903,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task04-init03-env1003-policy1003,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1003,1003,50,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task04-init03-env1003-policy1003.mp4,929621df2e4df640aa242005626b3be035c9fe9bae62b0610743e522b10507f7,outputs/statistical_evaluation_v1/failure_review/contact_sheets/044_formal-pretrained-h50-task04-init03-env1003-policy1003.png,ba66dae18598a4eaa339536c5f0a8e3a4b1390a8a7e8b3aa7522a7522bbe8999,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task04-init04-env1004-policy1004,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4,1004,1004,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task04-init04-env1004-policy1004.mp4,5c0606f176ba1ae934204e432bef10746dff0d5755cd73aa3e365b8829341eb7,outputs/statistical_evaluation_v1/failure_review/contact_sheets/045_formal-pretrained-h50-task04-init04-env1004-policy1004.png,9791c7b1f2258e72e6a25b19305346ebd1bae81c6474dc1dc610a18746569e43,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task04-init06-env1006-policy1006,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6,1006,1006,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task04-init06-env1006-policy1006.mp4,bfd5ab7eef6cf0f71b70141e1b64f3d2b3edb74cce316f7101cdd3f8a507bcf1,outputs/statistical_evaluation_v1/failure_review/contact_sheets/046_formal-pretrained-h50-task04-init06-env1006-policy1006.png,cc9c9ed55920cfbee311c4c122e73896ec7bc3b8fc9df39cf0791b75b5a19d4c,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task04-init08-env1008-policy1008,pretrained,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,1008,1008,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task04-init08-env1008-policy1008.mp4,1410997745572eeb3057e91f0c2e7564173fc32695d5e12acb4be5e5b645721c,outputs/statistical_evaluation_v1/failure_review/contact_sheets/047_formal-pretrained-h50-task04-init08-env1008-policy1008.png,25e79286cf3b29a7a30ee142597b726912b7dd7f604c049b32902cf7d0a6e483,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init03-env1003-policy1003,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,50,False,280,wrong_placement_location,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init03-env1003-policy1003.mp4,a96377362a4060af1b4339880f368f4b80bb27d5ed33e9b214d706eaad111708,outputs/statistical_evaluation_v1/failure_review/contact_sheets/048_formal-pretrained-h50-task05-init03-env1003-policy1003.png,08c543f0fc07ed8589ed14d00dff221d2de91950e14c2784dffcda39b7a46b43,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init04-env1004-policy1004,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init04-env1004-policy1004.mp4,157fa159c7124529d2246470da864fef06f28343f6090dff5a90bc5e37a309d6,outputs/statistical_evaluation_v1/failure_review/contact_sheets/049_formal-pretrained-h50-task05-init04-env1004-policy1004.png,9503b0345ac0066a3b7f81245b067051dd296c026f50f4708f51def148e5fc80,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init05-env1005-policy1005,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init05-env1005-policy1005.mp4,8e7f43e33cc0072de294cb2fc576bef406186c5b04be8a8005dbed50f09d98a4,outputs/statistical_evaluation_v1/failure_review/contact_sheets/050_formal-pretrained-h50-task05-init05-env1005-policy1005.png,4fac50b69791631e4c4edd048006b4b01cd635e90116334602b11b1941609f32,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init06-env1006-policy1006,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1006,1006,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init06-env1006-policy1006.mp4,9f778278f704149ef42d1e78ab8986f02fa042852339dee7b255f3d113812239,outputs/statistical_evaluation_v1/failure_review/contact_sheets/051_formal-pretrained-h50-task05-init06-env1006-policy1006.png,ddb5b379c66234a0ce0afcf97cafa4a53ea292a5c4719236bf12de64236ca2a4,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init07-env1007-policy1007,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1007,1007,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init07-env1007-policy1007.mp4,bc3568bf30649dc5e7dac311ddc1c26198bfe32ab91dc123c62a7357d1721f73,outputs/statistical_evaluation_v1/failure_review/contact_sheets/052_formal-pretrained-h50-task05-init07-env1007-policy1007.png,2d5cd143b53f306684de5b68e0d379f360de4ab0f932a9d3fa6cdbdac9acddb4,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init08-env1008-policy1008,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1008,1008,50,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init08-env1008-policy1008.mp4,7763ff32d8a2647c346863be4f80cea77bbd7c364919f69f71fb11eb2d268ab1,outputs/statistical_evaluation_v1/failure_review/contact_sheets/053_formal-pretrained-h50-task05-init08-env1008-policy1008.png,a44aaf90f31c58a94f0d51aa2c693fb6fa1d8f8193f0fd63fe238cfedd4e4839,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task05-init09-env1009-policy1009,pretrained,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1009,1009,50,False,280,timeout_with_progress,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task05-init09-env1009-policy1009.mp4,e76371ead1a8555e93ec2c16a9fae40b9dbe34383a5ad3fc0053dd5c2f95d75d,outputs/statistical_evaluation_v1/failure_review/contact_sheets/054_formal-pretrained-h50-task05-init09-env1009-policy1009.png,c4cd0c3d17e2246abe09bfbcaa354a953021e8939b0a57ab5526d8ab6554d218,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task06-init05-env1005-policy1005,pretrained,6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,5,1005,1005,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task06-init05-env1005-policy1005.mp4,b11d356d2e24765f8b3ce0517ae30029deed388f8ec10a2786397b5abf00aa06,outputs/statistical_evaluation_v1/failure_review/contact_sheets/055_formal-pretrained-h50-task06-init05-env1005-policy1005.png,bdbcbc33cb37bde2ee5dc5e1c762b65cb53f6c8e7f1002f8522612b32b7b5dd4,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task07-init05-env1005-policy1005,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,1005,1005,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task07-init05-env1005-policy1005.mp4,f5c046cad72e96d53bcab09394973eba630c20f538a4a909bad349aec719f0f8,outputs/statistical_evaluation_v1/failure_review/contact_sheets/056_formal-pretrained-h50-task07-init05-env1005-policy1005.png,4bebf969b028542602cc5a36d2e29e147c34bb3c310fd1ab3d929a47e85fbca0,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task07-init07-env1007-policy1007,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,1007,1007,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task07-init07-env1007-policy1007.mp4,5aae3a3d31ad1e22a43dfe2c5f9f923dd92f550c3dccfdf851580fd6057bf13e,outputs/statistical_evaluation_v1/failure_review/contact_sheets/057_formal-pretrained-h50-task07-init07-env1007-policy1007.png,0c25c63fc50ed1979ed5d26aa59026692cd2ae20bb324611daef39a5d4b1bd21,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task07-init08-env1008-policy1008,pretrained,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,50,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task07-init08-env1008-policy1008.mp4,5d0f4f01457f6aaf2d29044b786277002db7db489fb33916e7933391ff1bfec3,outputs/statistical_evaluation_v1/failure_review/contact_sheets/058_formal-pretrained-h50-task07-init08-env1008-policy1008.png,99c7dd266d80aaabbf7a99ae2cac28e49c554ecbbe9ded03fb060bb0255895fb,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task08-init04-env1004-policy1004,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task08-init04-env1004-policy1004.mp4,7d10d5bf8e8eac8ca35fc904c3b5b2bd74f447f5ed9f938e344f13abf0d91869,outputs/statistical_evaluation_v1/failure_review/contact_sheets/059_formal-pretrained-h50-task08-init04-env1004-policy1004.png,6ff14ac2a20200aeab684e2118bc8e760e6a0c26256f4b4e9afc38d78e8e527e,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task08-init06-env1006-policy1006,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,6,1006,1006,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task08-init06-env1006-policy1006.mp4,b67cd31f9553d9e7e00c3c8f89949b8610ac03db5b70388717d8a3fe7b46316c,outputs/statistical_evaluation_v1/failure_review/contact_sheets/060_formal-pretrained-h50-task08-init06-env1006-policy1006.png,1ccbf623c29ba0c48dfc786ea8bcda5326ec0d82cc9965960223be81c3fc053e,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-pretrained-h50-task08-init07-env1007-policy1007,pretrained,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,1007,1007,50,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/pretrained-h50/formal-pretrained-h50-task08-init07-env1007-policy1007.mp4,61874af86a1c5fdd9247ae51fdf2b41611ba35adf538cb12661257a8b27ddffb,outputs/statistical_evaluation_v1/failure_review/contact_sheets/061_formal-pretrained-h50-task08-init07-env1007-policy1007.png,4a32443b255fb70011dedc8173d7c203f5c3acfd04050c2b7fd9a9d7589ec746,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 6, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
